id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
186,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13636,0,1418682565,1,2,26
190,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16965,0,1418682569,1,2,26
198,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87E+33,13377,0,1418682576,1,2,26
202,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14649,0,1418682580,1,2,26
206,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13363,0,1418682583,1,2,26
210,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.76E-10,17731,0,1418682587,1,2,26
218,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12340,0,1418682594,1,2,26
222,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17989,0,1418682598,1,2,26
226,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.91E-15,14134,0,1418682601,1,2,26
230,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12856,0,1418682605,1,2,26
234,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17201,0,1418682609,1,2,26
242,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.76E-10,12868,0,1418682616,1,2,26
750,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.07759,12344,0,1418683076,1,2,34
758,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.07759,12344,0,1418683084,1,2,34
766,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.08477,14149,0,1418683091,1,2,34
770,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.130175,13363,0,1418683095,1,2,34
774,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.08836,16964,0,1418683098,1,2,34
778,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.132128,13362,0,1418683102,1,2,34
782,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.08118,13365,0,1418683105,1,2,34
786,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.134025,12340,0,1418683109,1,2,34
790,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.07759,12344,0,1418683113,1,2,34
794,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.136034,13124,0,1418683116,1,2,34
798,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.07759,12344,0,1418683120,1,2,34
802,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.137987,13122,0,1418683123,1,2,34
806,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.08118,13364,0,1418683127,1,2,34
814,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.08477,14150,0,1418683134,1,2,34
1502,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.754849,17218,0,1418683742,1,2,35
1510,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93894,17461,0,1418683765,1,2,35
1514,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.94765,13382,0,1418683777,1,2,35
1518,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.95501,12592,0,1418683789,1,2,35
1526,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.96974,14648,0,1418683812,1,2,35
1534,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.98626,12355,0,1418683835,1,2,35
1542,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5044,14642,0,1418683859,1,2,35
1546,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.508755,12345,0,1418683871,1,2,35
1550,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.512662,12344,0,1418683882,1,2,35
1558,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.52025,17217,0,1418683906,1,2,35
1682,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17456,0,1418684018,1,2,25
1690,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13619,0,1418684024,1,2,25
1694,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14643,0,1418684028,1,2,25
1698,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70E+38,17459,0,1418684031,1,2,25
1702,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12596,0,1418684034,1,2,25
1706,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13620,0,1418684038,1,2,25
1710,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0625,14644,0,1418684041,1,2,25
1714,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.06E+37,17461,0,1418684044,1,2,25
1718,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12599,0,1418684048,1,2,25
1726,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00390625,14647,0,1418684054,1,2,25
1734,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12596,0,1418684061,1,2,25
1742,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0625,14645,0,1418684068,1,2,25
1746,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13619,0,1418684071,1,2,25
1750,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12595,0,1418684074,1,2,25
1754,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70E+38,17460,0,1418684078,1,2,25
1762,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13618,0,1418684084,1,2,25
1770,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17457,0,1418684091,1,2,25
1774,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,14641,0,1418684094,1,2,25
2570,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17204,0,1418684860,1,2,26
2574,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17731,0,1418684864,1,2,26
2578,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000125124,13364,0,1418684867,1,2,26
2582,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.11E+33,16966,0,1418684871,1,2,26
2586,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17718,0,1418684874,1,2,26
2594,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.64E-10,13879,0,1418684880,1,2,26
2598,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.02E+28,17712,0,1418684884,1,2,26
2602,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12345,0,1418684887,1,2,26
2610,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.24E-15,14658,0,1418684894,1,2,26
2618,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17715,0,1418684901,1,2,26
2622,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.02E+28,14137,0,1418684904,1,2,26
2630,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17719,0,1418684911,1,2,26
2634,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14640,0,1418684914,1,2,26
2638,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.11E+33,13624,0,1418684917,1,2,26
2646,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17206,0,1418684924,1,2,26
2650,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13893,0,1418684927,1,2,26
2914,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685148,1,2,27
2918,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685151,1,2,27
2926,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685158,1,2,27
2942,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685171,1,2,27
2946,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685174,1,2,27
2950,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555181,14389,0,1418685178,1,2,27
2958,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.55563,17989,0,1418685184,1,2,27
2962,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555855,13112,0,1418685187,1,2,27
2966,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685191,1,2,27
2970,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.55563,17988,0,1418685194,1,2,27
2974,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.55563,17988,0,1418685198,1,2,27
2986,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555181,14389,0,1418685207,1,2,27
2990,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,17200,0,1418685211,1,2,27
2994,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555406,16966,0,1418685214,1,2,27
2998,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.554957,13368,0,1418685218,1,2,27
3006,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.554957,13369,0,1418685224,1,2,27
3010,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.554957,13369,0,1418685227,1,2,27
3014,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.555181,14389,0,1418685231,1,2,27
3538,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13878,0,1418685668,1,2,25
3542,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16697,0,1418685671,1,2,25
3546,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.08E-39,17719,0,1418685674,1,2,25
3550,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.6875,12857,0,1418685678,1,2,25
3558,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16706,0,1418685684,1,2,25
3562,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17729,0,1418685688,1,2,25
3566,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105469,12867,0,1418685691,1,2,25
3574,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16706,0,1418685698,1,2,25
3578,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17732,0,1418685701,1,2,25
3590,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16707,0,1418685711,1,2,25
3594,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79E+37,13890,0,1418685714,1,2,25
3598,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105469,12868,0,1418685717,1,2,25
3602,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17730,0,1418685721,1,2,25
3606,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16706,0,1418685724,1,2,25
3678,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0176,14386,0,1418685783,1,2,35
3682,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.80819,17475,0,1418685787,1,2,35
3686,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.82795,13873,0,1418685790,1,2,35
3690,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.87069,17465,0,1418685793,1,2,35
3694,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.89045,13637,0,1418685797,1,2,35
3698,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.92996,13893,0,1418685800,1,2,35
3702,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.94971,17973,0,1418685803,1,2,35
3706,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.99246,13891,0,1418685807,1,2,35
3718,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.06645,17713,0,1418685817,1,2,35
3722,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0977,17712,0,1418685820,1,2,35
3726,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.12895,17712,0,1418685823,1,2,35
3730,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.17996,13878,0,1418685826,1,2,35
3734,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.21121,13878,0,1418685830,1,2,35
3738,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.24246,13877,0,1418685833,1,2,35
3746,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.30496,13875,0,1418685840,1,2,35
3750,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.31645,17465,0,1418685843,1,2,35
3754,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.3477,17465,0,1418685846,1,2,35
3758,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.39871,13873,0,1418685849,1,2,35
3762,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.4102,17463,0,1418685853,1,2,35
3766,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.46121,13637,0,1418685856,1,2,35
3770,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.48096,17717,0,1418685859,1,2,35
3774,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.51221,17716,0,1418685863,1,2,35
4110,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16952,0,1418686143,1,2,25
4114,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17985,0,1418686155,1,2,25
4118,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47E-39,13122,0,1418686167,1,2,25
4126,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.91E+38,16964,0,1418686190,1,2,25
4130,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12336,0,1418686202,1,2,25
4134,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13125,0,1418686214,1,2,25
4142,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.20E+37,17200,0,1418686237,1,2,25
4146,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12338,0,1418686249,1,2,25
4150,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13361,0,1418686261,1,2,25
4158,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13362,0,1418686284,1,2,25
4162,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12340,0,1418686296,1,2,25
4174,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13363,0,1418686331,1,2,25
4178,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12339,0,1418686343,1,2,25
4678,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,14389,0,1418686944,1,2,28
4682,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17209,0,1418686947,1,2,28
4686,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13365,0,1418686951,1,2,28
