id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
46,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2465,14660,0,1418682203,1,1,30
50,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.26302,12595,0,1418682207,1,1,30
54,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.23958,12597,0,1418682210,1,1,30
58,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.755837,17200,0,1418682222,1,1,30
62,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75386,12849,0,1418682234,1,1,30
66,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.552936,12870,0,1418682246,1,1,30
70,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.69181,13876,0,1418682258,1,1,30
74,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.795124,17968,0,1418682270,1,1,30
78,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79203,16691,0,1418682283,1,1,30
82,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.575925,16948,0,1418682295,1,1,30
86,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.572019,16947,0,1418682306,1,1,30
90,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.591999,12853,0,1418682319,1,1,30
138,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.00E-39,17221,0,1418682463,1,1,31
142,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.46E-39,13378,0,1418682475,1,1,31
146,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.46E-39,13378,0,1418682487,1,1,31
150,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.27E-39,14405,0,1418682499,1,1,31
154,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.27E-39,14405,0,1418682511,1,1,31
158,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.00E-39,17221,0,1418682523,1,1,31
162,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.00E-39,17221,0,1418682535,1,1,31
166,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.00E-39,17221,0,1418682547,1,1,31
170,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.80E-39,17713,0,1418682551,1,1,31
174,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.16E-39,17478,0,1418682554,1,1,31
178,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.93E-39,17200,0,1418682558,1,1,31
522,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14147,0,1418682870,1,1,32
526,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12850,0,1418682874,1,1,32
530,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16705,0,1418682877,1,1,32
534,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17713,0,1418682881,1,1,32
538,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16710,0,1418682885,1,1,32
542,4,3,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12848,0,1418682888,1,1,32
