id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
1519,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418683790,1,5,22
1527,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418683814,1,5,22
1536,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418683837,1,5,22
1540,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418683849,1,5,22
1548,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418683872,1,5,22
1555,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418683896,1,5,22
1560,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418683907,1,5,22
2340,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418684568,1,5,19
2344,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418684579,1,5,19
2364,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418684638,1,5,19
2368,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418684650,1,5,19
2372,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418684662,1,5,19
2380,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418684685,1,5,19
4124,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686180,1,5,19
4132,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686204,1,5,19
4139,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17729,1,1418686227,1,5,19
4140,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686227,1,5,19
4143,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17729,1,1418686239,1,5,19
4160,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686286,1,5,19
4163,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17729,1,1418686297,1,5,19
4171,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17729,1,1418686321,1,5,19
4600,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686711,1,5,22
4604,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686723,1,5,22
4607,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418686735,1,5,22
4612,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686746,1,5,22
4615,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418686758,1,5,22
4627,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418686793,1,5,22
4632,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686805,1,5,22
4636,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418686817,1,5,22
4655,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418686875,1,5,22
4659,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17971,1,1418686887,1,5,22
6925,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418689291,1,5,21
6929,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418689303,1,5,21
6930,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418689303,1,5,21
6938,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418689327,1,5,21
6949,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418689362,1,5,21
6958,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418689385,1,5,21
6961,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418689397,1,5,21
6962,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418689397,1,5,21
6965,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418689409,1,5,21
6974,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418689432,1,5,21
6993,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418689491,1,5,21
6997,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418689502,1,5,21
10242,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692235,1,5,21
10246,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692247,1,5,21
10250,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692259,1,5,21
10253,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418692270,1,5,21
10261,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418692294,1,5,21
10269,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418692317,1,5,21
10274,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692329,1,5,21
10285,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17968,1,1418692364,1,5,21
10290,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692376,1,5,21
10298,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692399,1,5,21
10302,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692411,1,5,21
10314,4,136,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14131,0,1418692446,1,5,21
10321,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17729,1,1418692469,1,5,19
10333,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17729,1,1418692505,1,5,19
