id,address,function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,time,binary result,categorized result,specific result
751,4,16,90,11.4,117,0.2255,0.45,0.56,0,0,0,1,0,-1,13360,1,1418683078,1,3,14
767,4,16,90,11.4,117,0.3478,0.45,0.56,0,0,0,1,0,-1,13892,1,1418683093,1,3,14
779,4,16,90,11.4,117,0.3478,0.45,0.56,0,0,0,0,0,-1,13893,1,1418683103,1,3,14
784,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418683107,1,3,14
788,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418683111,1,3,14
796,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418683118,1,3,14
803,4,16,90,11.4,117,0.3478,0.39,0.56,0,0,0,0,0,-1,14647,1,1418683125,1,3,14
812,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418683132,1,3,14
816,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418683136,1,3,14
3080,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685286,1,3,15
3088,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685293,1,3,15
3103,4,16,90,10.4,114,0.3505,0.25,0.7,0,1,1,1,1,-1,13874,1,1418685306,1,3,15
3107,4,16,90,10.4,114,0.3505,0.25,0.7,0,2,1,1,1,-1,13873,1,1418685310,1,3,15
3119,4,16,90,10.4,114,0.3505,0.25,0.7,0,2,1,1,1,-1,13873,1,1418685320,1,3,15
3123,4,16,90,10.4,114,0.3505,0.25,0.7,0,0,1,1,1,-1,13875,1,1418685323,1,3,15
3128,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685327,1,3,15
3136,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685333,1,3,15
3144,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685340,1,3,15
3152,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685347,1,3,15
3164,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685357,1,3,15
3167,4,16,90,10.4,114,0.3505,0.25,0.7,0,1,1,1,1,-1,13874,1,1418685360,1,3,15
3887,4,16,90,10.4,113,0.3505,0.44,0.9,0,0,0,1,0,-1,14135,1,1418685958,1,3,14
3892,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685961,1,3,14
3895,4,16,90,10.4,113,0.3505,0.44,0.9,0,0,0,1,0,-1,14135,1,1418685964,1,3,14
3900,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685968,1,3,14
3904,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685971,1,3,14
3908,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685974,1,3,14
3911,4,16,90,10.4,113,0.3505,0.44,0.9,0,0,0,1,0,-1,14135,1,1418685977,1,3,14
3919,4,16,90,10.4,113,0.3505,0.44,0.9,0,0,0,1,0,-1,14135,1,1418685984,1,3,14
3920,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418685984,1,3,14
3931,4,16,90,10.4,113,0.3505,0.44,0.9,0,0,1,1,0,-1,14134,1,1418685994,1,3,14
6202,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688559,1,3,13
6222,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688576,1,3,13
6225,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688579,1,3,13
6258,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688606,1,3,13
6273,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,1,1,-1,13635,1,1418688620,1,3,13
6274,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688620,1,3,13
6294,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688636,1,3,15
6297,4,16,90,3.68,112,0.2509,0.53,0.9,0,2,1,0,1,-1,13635,1,1418688640,1,3,15
6298,4,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17718,0,1418688640,1,3,15
6305,4,16,90,3.68,112,0.2509,0.53,0.9,0,0,1,0,1,-1,13637,1,1418688646,1,3,15
6313,4,16,90,3.68,112,0.2509,0.53,0.9,0,1,1,0,1,-1,13636,1,1418688653,1,3,15
